"numHands"	"hs1_a"	"hs1_open_a"	"hs1_b"	"hs1_open_b"	"hs1_bent_b"	"hs1_c"	"hs1_d"	"hs1_e"	"hs1_f"	"hs1_open_f"	"hs1_g"	"hs1_h"	"hs1_i"	"hs1_k"	"hs1_l"	"hs1_bent_l"	"hs1_m"	"hs1_n"	"hs1_open_n"	"hs1_o"	"hs1_baby_o"	"hs1_flattened_o"	"hs1_r"	"hs1_s"	"hs1_t"	"hs1_v"	"hs1_bent_v"	"hs1_w"	"hs1_x"	"hs1_y"	"hs1_lI"	"hs1_1I"	"hs1_1"	"hs1_3"	"hs1_bent_3"	"hs1_4"	"hs1_5"	"hs1_bent_5"	"hs1_8"	"hs1_open_8"	"loc1_upperface"	"loc1_midface"	"loc1_sideface"	"loc1_lowerface"	"loc1_neck"	"loc1_trunk"	"loc1_upperarm"	"loc1_lowerarm"	"loc1_wristup"	"loc1_wristdown"	"or1_up"	"or1_down"	"or1_out"	"or1_in"	"or1_toward"	"or1_away"	"or1_palmup"	"or1_palmdown"	"or1_bentwrist"	"or1_straightwrist"	"mov1_up"	"mov1_down"	"mov1_updown"	"mov1_out"	"mov1_in"	"mov1_outin"	"mov1_toward"	"mov1_away"	"mov1_towardaway"	"mov1_palmup"	"mov1_palmdown"	"mov1_palmupdown"	"mov1_nod"	"mov1_wriggle"	"mov1_circle"	"hs2_a"	"hs2_open_a"	"hs2_b"	"hs2_open_b"	"hs2_bent_b"	"hs2_c"	"hs2_d"	"hs2_e"	"hs2_f"	"hs2_open_f"	"hs2_g"	"hs2_h"	"hs2_i"	"hs2_k"	"hs2_l"	"hs2_bent_l"	"hs2_m"	"hs2_n"	"hs2_open_n"	"hs2_o"	"hs2_baby_o"	"hs2_flattened_o"	"hs2_r"	"hs2_s"	"hs2_t"	"hs2_v"	"hs2_bent_v"	"hs2_w"	"hs2_x"	"hs2_y"	"hs2_lI"	"hs2_1I"	"hs2_1"	"hs2_3"	"hs2_bent_3"	"hs2_4"	"hs2_5"	"hs2_bent_5"	"hs2_8"	"hs2_open_8"	"loc2_upperface"	"loc2_midface"	"loc2_sideface"	"loc2_lowerface"	"loc2_neck"	"loc2_trunk"	"loc2_upperarm"	"loc2_lowerarm"	"loc2_wristup"	"loc2_wristdown"	"or2_up"	"or2_down"	"or2_out"	"or2_in"	"or2_toward"	"or2_away"	"or2_palmup"	"or2_palmdown"	"or2_bentwrist"	"or2_straightwrist"	"mov2_up"	"mov2_down"	"mov2_updown"	"mov2_out"	"mov2_in"	"mov2_outin"	"mov2_toward"	"mov2_away"	"mov2_towardaway"	"mov2_palmup"	"mov2_palmdown"	"mov2_palmupdown"	"mov2_nod"	"mov2_wriggle"	"mov2_circle"	"relpos_oneovertwo"	"relpos_twooverone"	"relpos_next"	"relpos_behind"	"relpos_cross"	"relpos_linked"	"relpos_within"	"relmov_approach"	"relmov_grasp"	"relmov_cross"	"relmov_enter"	"relmov_separate"	"relmov_exchange"	"relmov_contact"
"1"	2	0	0.0909090909090909	0.0909090909090909	0.454545454545455	0.0909090909090909	0	0	0	0	0	0	0.0454545454545455	0	0	0.0454545454545455	0.0454545454545455	0	0	0	0	0.0454545454545455	0	0	0	0	0	0	0	0.0454545454545455	0	0	0	0	0	0	0.0454545454545455	0.0454545454545455	0.0454545454545455	0	0	0	0.0454545454545455	0.136363636363636	0.0454545454545455	0	0.545454545454545	0	0.136363636363636	0.0454545454545455	0.0909090909090909	0.909090909090909	0.0454545454545455	0.0909090909090909	0.454545454545455	0.454545454545455	0.181818181818182	0.818181818181818	0.0454545454545455	0	0.727272727272727	0.136363636363636	0.136363636363636	0.0454545454545455	0	0.0909090909090909	0.136363636363636	0.0454545454545455	0.227272727272727	0	0.0454545454545455	0.0454545454545455	0	0.0454545454545455	0.0454545454545455	0	0	0	0	0.5	0.0454545454545455	0	0	0	0	0	0	0.0454545454545455	0	0	0.0454545454545455	0	0.0454545454545455	0	0	0	0	0.0909090909090909	0	0	0	0	0	0	0.0454545454545455	0	0	0	0.0454545454545455	0	0	0.0454545454545455	0.0454545454545455	0.0909090909090909	0	0	0.0454545454545455	0.0454545454545455	0	0	0	0.5	0.0454545454545455	0.181818181818182	0.0454545454545455	0.136363636363636	0.636363636363636	0.181818181818182	0.136363636363636	0.454545454545455	0.409090909090909	0.181818181818182	0.636363636363636	0.227272727272727	0.0909090909090909	0.772727272727273	0.136363636363636	0.0909090909090909	0.136363636363636	0	0.0909090909090909	0.0909090909090909	0.0909090909090909	0.0909090909090909	0.0909090909090909	0.0454545454545455	0.0454545454545455	0.0454545454545455	0.0454545454545455	0.0454545454545455	0	0.181818181818182	0.318181818181818	0.136363636363636	0.0454545454545455	0.181818181818182	0.0454545454545455	0.0454545454545455	0.0909090909090909	0	0.136363636363636	0.0454545454545455	0.0454545454545455	0	0.545454545454545
"2"	2	0.0175438596491228	0	0.105263157894737	0.263157894736842	0.0087719298245614	0.043859649122807	0.0263157894736842	0	0.0087719298245614	0.0087719298245614	0	0.0175438596491228	0	0.087719298245614	0	0.0087719298245614	0	0	0	0.0087719298245614	0.0526315789473684	0.0614035087719298	0	0.0263157894736842	0	0.043859649122807	0.0263157894736842	0.0087719298245614	0.0175438596491228	0	0	0	0.0526315789473684	0	0.0087719298245614	0.0087719298245614	0.149122807017544	0.0350877192982456	0	0.0087719298245614	0.0175438596491228	0	0.0175438596491228	0.0263157894736842	0	0.956140350877193	0	0.0175438596491228	0.0175438596491228	0.0175438596491228	0.0789473684210526	0.342105263157895	0.0263157894736842	0.228070175438596	0.0614035087719298	0.140350877192982	0.0526315789473684	0.280701754385965	0.105263157894737	0.403508771929825	0.0614035087719298	0.105263157894737	0.37719298245614	0.0789473684210526	0.0175438596491228	0.0964912280701754	0.0789473684210526	0.0350877192982456	0.087719298245614	0	0.0087719298245614	0.0614035087719298	0.0175438596491228	0.043859649122807	0.0263157894736842	0.0175438596491228	0	0.12280701754386	0.517543859649123	0.0175438596491228	0.043859649122807	0.0087719298245614	0	0	0	0.0087719298245614	0.0087719298245614	0	0	0.0087719298245614	0	0	0	0	0.0614035087719298	0	0.0087719298245614	0	0.0087719298245614	0	0	0	0	0.0087719298245614	0	0	0	0.0614035087719298	0	0.0087719298245614	0	0.105263157894737	0.043859649122807	0	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0	0	0.929824561403509	0	0.0263157894736842	0.0175438596491228	0.0175438596491228	0.184210526315789	0.254385964912281	0	0.149122807017544	0.0614035087719298	0.12280701754386	0.201754385964912	0.298245614035088	0.043859649122807	0.482456140350877	0.0263157894736842	0.087719298245614	0.087719298245614	0.0263157894736842	0.043859649122807	0.0087719298245614	0.0087719298245614	0.0263157894736842	0.0350877192982456	0.0087719298245614	0	0.043859649122807	0	0.0350877192982456	0	0.824561403508772	0.0789473684210526	0.0614035087719298	0.0087719298245614	0.0087719298245614	0	0.0087719298245614	0.0175438596491228	0.0087719298245614	0.0263157894736842	0.0789473684210526	0.0789473684210526	0.0175438596491228	0.324561403508772
"3"	1	0.127450980392157	0.00980392156862745	0.0441176470588235	0.0833333333333333	0.0147058823529412	0.0343137254901961	0.053921568627451	0.00490196078431373	0.0490196078431373	0.00980392156862745	0.0392156862745098	0.0392156862745098	0	0.0294117647058824	0.0735294117647059	0.00490196078431373	0.00490196078431373	0.00490196078431373	0	0.00490196078431373	0	0.0637254901960784	0	0.0245098039215686	0.0588235294117647	0	0	0	0.0196078431372549	0	0	0	0.0392156862745098	0	0.00490196078431373	0.00980392156862745	0.0490196078431373	0.0686274509803922	0.0196078431372549	0.0245098039215686	0.127450980392157	0.0392156862745098	0.122549019607843	0.362745098039216	0.0147058823529412	0.299019607843137	0.0441176470588235	0.0343137254901961	0.0245098039215686	0.0490196078431373	0.0637254901960784	0.117647058823529	0.0343137254901961	0.205882352941176	0.264705882352941	0.161764705882353	0.0147058823529412	0.142156862745098	0.142156862745098	0.264705882352941	0.0784313725490196	0.147058823529412	0.117647058823529	0.122549019607843	0.0686274509803922	0.0637254901960784	0.107843137254902	0.151960784313725	0.0833333333333333	0.0245098039215686	0.0294117647058824	0.0294117647058824	0.0294117647058824	0.0245098039215686	0.102941176470588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4"	2	0.142857142857143	0.0416666666666667	0.0476190476190476	0.0654761904761905	0.0476190476190476	0.0595238095238095	0.0178571428571429	0.00595238095238095	0.0119047619047619	0.00595238095238095	0.0119047619047619	0.0357142857142857	0	0.0119047619047619	0.0238095238095238	0.00595238095238095	0.0238095238095238	0.00595238095238095	0.0119047619047619	0.0178571428571429	0	0.0416666666666667	0	0.0892857142857143	0.00595238095238095	0.00595238095238095	0	0.0297619047619048	0.0119047619047619	0.0178571428571429	0	0	0.119047619047619	0.0357142857142857	0.00595238095238095	0.0119047619047619	0.0476190476190476	0.0416666666666667	0.00595238095238095	0.0238095238095238	0.0119047619047619	0.0238095238095238	0.00595238095238095	0.0714285714285714	0.0119047619047619	0.952380952380952	0.0119047619047619	0	0.0119047619047619	0	0.0535714285714286	0.0833333333333333	0.0595238095238095	0.327380952380952	0.238095238095238	0.101190476190476	0.0119047619047619	0.0773809523809524	0.0952380952380952	0.30952380952381	0.0178571428571429	0.119047619047619	0.107142857142857	0.107142857142857	0.0833333333333333	0.0952380952380952	0.0297619047619048	0.101190476190476	0.142857142857143	0.0238095238095238	0.0178571428571429	0.0773809523809524	0.0476190476190476	0.0297619047619048	0.0238095238095238	0.136904761904762	0.0416666666666667	0.0654761904761905	0.0714285714285714	0.0357142857142857	0.0535714285714286	0.0178571428571429	0.00595238095238095	0.00595238095238095	0	0.00595238095238095	0.0416666666666667	0	0.00595238095238095	0.0297619047619048	0.0119047619047619	0.0119047619047619	0	0.0178571428571429	0.0416666666666667	0.0119047619047619	0.0297619047619048	0	0.0952380952380952	0.00595238095238095	0	0	0	0.00595238095238095	0.0178571428571429	0	0	0.0773809523809524	0.0416666666666667	0.00595238095238095	0.0119047619047619	0.0476190476190476	0.0416666666666667	0.00595238095238095	0.0238095238095238	0.0178571428571429	0	0	0.0178571428571429	0.0119047619047619	0.964285714285714	0.00595238095238095	0	0.0178571428571429	0.00595238095238095	0.0178571428571429	0.0595238095238095	0.0654761904761905	0.339285714285714	0.232142857142857	0.0773809523809524	0.0119047619047619	0.0833333333333333	0.0714285714285714	0.303571428571429	0.0297619047619048	0.107142857142857	0.113095238095238	0.113095238095238	0.101190476190476	0.0892857142857143	0.0416666666666667	0.0476190476190476	0.113095238095238	0.0119047619047619	0.0238095238095238	0.0535714285714286	0.0595238095238095	0.0238095238095238	0.0297619047619048	0.00595238095238095	0.0654761904761905	0.398809523809524	0.107142857142857	0.0714285714285714	0.0119047619047619	0.0357142857142857	0.0714285714285714	0.0238095238095238	0.0595238095238095	0.0535714285714286	0.130952380952381	0.0357142857142857	0.178571428571429
"5"	2	0.0493827160493827	0.0246913580246914	0.0925925925925926	0.135802469135802	0.0246913580246914	0.0123456790123457	0.0246913580246914	0	0	0	0	0.037037037037037	0	0.0185185185185185	0.0246913580246914	0.0123456790123457	0	0	0.00617283950617284	0.00617283950617284	0	0.0185185185185185	0	0.037037037037037	0.00617283950617284	0.00617283950617284	0	0	0	0.00617283950617284	0	0	0.0246913580246914	0.0123456790123457	0	0.0246913580246914	0.0308641975308642	0.0679012345679012	0.00617283950617284	0.0185185185185185	0.0185185185185185	0.0185185185185185	0.0864197530864197	0.104938271604938	0.0123456790123457	0.037037037037037	0.0308641975308642	0.0493827160493827	0.0123456790123457	0.037037037037037	0.0308641975308642	0.0740740740740741	0.0185185185185185	0.111111111111111	0.185185185185185	0.0617283950617284	0.037037037037037	0.0864197530864197	0.0679012345679012	0.0617283950617284	0.0432098765432099	0.0432098765432099	0.0987654320987654	0.0617283950617284	0.0308641975308642	0.0308641975308642	0.0679012345679012	0.0185185185185185	0.0802469135802469	0	0.00617283950617284	0.0123456790123457	0.0246913580246914	0.00617283950617284	0.0308641975308642	0.0493827160493827	0.0123456790123457	0.104938271604938	0.197530864197531	0.0308641975308642	0.00617283950617284	0.0123456790123457	0	0.0123456790123457	0	0	0.0308641975308642	0	0.00617283950617284	0.0246913580246914	0.0123456790123457	0	0	0.00617283950617284	0.00617283950617284	0	0.0185185185185185	0	0.0679012345679012	0	0.0123456790123457	0.00617283950617284	0	0.00617283950617284	0.00617283950617284	0	0	0.0185185185185185	0.0246913580246914	0	0.0246913580246914	0.0185185185185185	0.0555555555555556	0	0.0185185185185185	0	0.0185185185185185	0.0987654320987654	0.111111111111111	0.0185185185185185	0.111111111111111	0.0493827160493827	0.104938271604938	0.0185185185185185	0.0493827160493827	0.0432098765432099	0.0802469135802469	0.0308641975308642	0.111111111111111	0.197530864197531	0.0493827160493827	0.0555555555555556	0.117283950617284	0.0617283950617284	0.0555555555555556	0.0308641975308642	0.0432098765432099	0.0679012345679012	0.0493827160493827	0.0493827160493827	0.037037037037037	0.0740740740740741	0.0185185185185185	0.0679012345679012	0.0123456790123457	0.0123456790123457	0.00617283950617284	0.0246913580246914	0.00617283950617284	0.0432098765432099	0.0617283950617284	0.0308641975308642	0.166666666666667	0.0493827160493827	0.0123456790123457	0	0.0185185185185185	0.037037037037037	0.0185185185185185	0.037037037037037	0.037037037037037	0.117283950617284	0.0123456790123457	0.0925925925925926
